,date,userName,review,title,rating,isEdited,developerResponse,Company_name
91,2020-09-14 17:37:28,jahahsys,The app is good but needs improvement. It needs improvement in my opinion around the store location button . And I guess she read my GPS and see where I at I was sickness I want Subway. Like I should read my GPS and see where I’m at I was sitting there so I want to Subway and ordered from another subway seven minutes away previouslyAnd it sent my order back to where I had previously ordered which was a hassle but I needed to double check that IAdmit that but it would’ve been a lot easier if it double checked and verified where I wanted to place my order. Also canceling ordersShould be a really a one button push instead of a phone call and there should be a feature where you double check if you’re sure you want to place the order instead of one touch press your order is going to be ready etc.,Is good but need improvement,3,False,,Subway
92,2021-07-10 00:19:14,bippy_b,"My kids eat Subway about once a week so when I saw there was an app I was thrilled. Downloaded and it was buggy at first but it seems they just had a few launch hiccups. So if you had problems before.. circle back and try it again. The main issues I have with the app is the fact that I can’t “pre-build” a favorite (or at least it isn’t obvious where I can build my custom sandwich and favorite it without submitting an order). I tried to pre-build and save as a favorite so that the next time i headed there.. I could submit my kids order, walk in and pickup .. but no. That isn’t an option. One has to submit an order first and THEN you can favorite it. The second issue I have is no Apple Pay. Come on guys.... it isn’t that hard to add in!",Great app with a few minor issues,4,True,"{'id': 10265623, 'body': ""Your feedback is really important to us and we're always looking for ways to improve your experience! Feel free to reach out to our team by tapping 'Contact Us' in the Menu, at (833)-778-2929, or by email at appfeedback@subway.com.\r\n"", 'modified': '2021-07-10T00:19:14Z'}",Subway
93,2021-03-25 20:57:27,momran84,This is the 2nd time that the app has submitted and order before I was ready. The first time wasn’t a big deal because there weren’t any coupons but today you had the promo for the buy one get one for $1. Right after I hit the second sandwich the app closed and when I reopened it the order was submitted before I was able to add on my other two footlongs. Called the store and they couldn’t understand why I was upset and told me just to add on the other sandwiches with another app order with the coupon but the coupon is gone. They kept telling me it would work but it wasn’t showing up on my end and I wasn’t going to place an order and be charged something different. This is my only frustration with the app I love the deals I don’t know why this has happened twice now. And I usually only treat my kids to subway if we have app deals so if this can’t be resolved well unfortunately have to be done with subway.,App submitted orders before completed,1,False,,Subway
94,2021-01-22 22:24:41,SLambo82,"I loved this app. It was so convenient to be able to pick up a quick lunch, and with 1 click be able to order, and pay my last specific order “4 people” without any hassle. However today I hit “repeat last order” on the app Only to walk in and have some kid yell “cash only man!” I said “that’s cool I have already paid, with Apple Pay on the app I can show you the proof from my bank”. He said “oh I have to call my district manager and see what you ordered?” After 26 minutes of waiting for this dude to call back I said “this is not worth getting fired over” (lunch break)! And went back to work. I could call my bank and say “I paid for nothing” who would believe that? I could call subway and received nothing and be in the same boat. So I’m out $25. There is no safe guards on this app. You probably could order, and after hours only to show up to a closed building. This app is awesome just call first to verify they are functional.","Great app, just not for food.",1,False,,Subway
95,2019-05-28 20:50:12,GeekyGirl007,"UPDATE: Subway fixed the issue and I was actually able to place an order from the app. Thank you, Subway!! Updated my rating from 1 star to 4. 

The only reason for 4 stars and not 5 is because the user experience could be better. While the new experience looks cool, I like the old user experience better because all options were right on the same screen. For example, I wanted cheese on my sandwich and had to go hunting around until I found on a separate page I could add it. It’d be nice to have all options available on the same page. But it’s usable and I’m just glad I can order from the app again! 

ORIGINAL REVIEW: App just sits at loading screen. Been doing this for several months. Still doing it after most recent update. This happened on my iPhone 6 and is still doing it on my iPhone XS Max.",Doesn’t work,4,True,"{'id': 8764255, 'body': 'Thanks for reaching out to us, and for your patience while we corrected this issue. We heard your feedback loud and clear, and now have a fix for the pesky issue you described (which will not require you to have location services enabled to login). \n \nPlease update to the latest version of the Subway® App, and please feel free to call us at (833)-778-2929 if you are still experiencing any issues.', 'modified': '2019-05-28T20:50:12Z'}",Subway
96,2020-08-15 15:35:52,T2$60,"The app gives a lot of headaches. Tried submitting payment method, kept on giving error messages. This is after having closed the app and reopened it a few times, when that didn’t work I switched off the phone and restarted it a few times, still didn’t work. I eventually gave up, reopened the app a few days later, and find my payment information had been added. But what good is that? It wasn’t available when I was hungry. Next, when I tried placing an order, it asks you enter your location so it can find the closest subway to you. It couldn’t even find that, it kept giving an error message. I repeated the whole cycle of closing and opening the app and rebooting the phone. Still no success. It’s Subways’s loss really, they lose a customer, but I can use another app for another restaurant and place the order. Anyway, no need to reply, as I’ll be deleting the app after this review. This is just an FYI, to improve your app.",Needs more work,1,False,,Subway
97,2018-10-22 16:57:40,Garyymd,"The options to re-order from a past order and to create or use a favorite are either not working as intended or just not user-friendly. I tapped a  “want to re-order?” link, which showed me prior order from September...but there was no apparent way to actually use this to start an order. Maybe if I already had an order in process, there would be? But in my case I just wanted exactly what I got last time, so I hadn’t already started an order. I ended up just re-creating it from scratch.

Similarly, I saw that I had no favorites (thought a prior order might go here automatically, but I get why they're separate). It said you could create a favorite as you order. When I got to the end of ordering, I saw a little favorites heart icon...but that just took me to the “you have no favorites” page.

I know these are first-world problems...but the time-saving features ended up just taking extra time.",Re-ordering and favorites broken or non-intuitive,2,False,"{'id': 5629431, 'body': ""Your feedback is really important to us and we're always looking for ways to improve your experience! Feel free to reach out to us at (833)-778-2929 or via email at appfeedback@subway.com."", 'modified': '2018-10-23T15:03:13Z'}",Subway
98,2022-03-13 11:53:39,XSid,"App gets the job done to place order, but no recourse for mistakes in those orders.  Order placed isn’t what is printed on receipts, everything is jumbled or revisioned leading to frequent mistakes in fulfillment.  This is a hollow shell of a useful app.  It exists only to take your money and leave you in the wind when they inevitably mess up your order.

The only way to contact customer service to report a problem is through a form on the website where they request your personal information which they share with to the local store, and have the store call you to say they’ll fix it on the next order - no options for a credit or refund.  They literally want you to follow up on their mistakes by spending more money with them.

If you’re going to order subway you are better off using a delivery service instead of this app - at least they listen and respond to bad service by giving you back what you are owed.",Zero accountability for mistakes,1,False,,Subway
99,2021-01-05 21:17:53,honestyb,"It’s a great idea!  And I use similar apps with other fast food chains.  The app works great and I can detail exactly what I want.  NOW, it’s seems about 90% of the time (and I’ve been using this for about 3 yearsish), the staff at these Subway chains seem to ALWAYS not read my orders correctly, especially when it comes to seasonings, “extras” like extra lettuce, etc., and double meats.  It’s like every time I open my sandwich on the road......I’m like “that’s such a small looking sandwich!!”.  Every time when I’m actually inside Subway they get my orders right because I’m there to watch them.  I think most of these workers like the app so they don’t have to use up all the food and make them smaller in size OR they just don’t like reading the details.  It’s been happening at TONS of these chains.   Enough is Enough, I will stop using this app and will just stick to going inside from here on.  I love Subway but I sure do not like the execution of the orders from the app.",Enough is Enough,1,False,,Subway
100,2021-11-10 17:23:58,Onellamafarm,"I have always loved Subway sandwiches and felt like they are a healthy fast food choice but the drive thru line is always long because the sandwiches are not pressed.

I have not felt comfortable using the kiosk the chains have turned to since the Covid virus since I don’t want to touch a screen everyone else had touch do we have quit going to Subway for this reason until I found this app. 

No more waiting in the long line in the drive through. I just order my sandwiches in the app. By the time I drive to the Subway store the sandwiches are waiting for me on a designated shelf in the store. All paid for so I don’t have to wait in any line in the store. I just walk in and out! It is great!",I love the Subway App,5,False,,Subway
101,2017-11-21 23:36:21,Happyus3,"UPDATE: Please allow the gluten free bread option when building a sandwich using the app! This app is now useless to us since we have 1 GF family member and the app doesn't list GF bread as a choice, even though our Subway offers it in the restaurant. Additionally, the updated version is nowhere near as easy to use as the original version. It crashes and is slow overall. 

Original: I love this Subway option! We used to avoid Subway with 3 kids because the lines are always long. Not anymore! This app lets us build our sandwiches quickly and easily and even pay ahead of time. We just show up, skip the massive line, and get handed our order. The fact that the options are limited for sides on the app is alleviated by the fact that they let you grab them at our Subway so I can still get the chips we want even though they don't show up on the app. This is a game-changer for us when we occasionally need to eat out and find a fast food option. Genius!",Needs the Gluten Free bread option!,1,True,"{'id': 1222649, 'body': 'We are working on ways to improve the app experience -we would love your feedback to understand how to make the process easier for you. Please reach out to us at 1-800-888-4848 or via email at appfeedback@subway.com.', 'modified': '2017-11-21T23:36:21Z'}",Subway
102,2021-05-20 17:05:05,Brighton Tn.,"Have been using the app for a while now. In my opinion, the app is not worth the time. Very slow and too many steps involved to make an order. Most of the time you can just go to the store and order faster than using the app. Takes several minutes to go through all the steps to make an order then if you don’t remember to put your order in in advance the app turns into a 30 minute process over all. There are also frequent updates which tells you the app developer is figuring things out on the fly and constantly having to correct things. Constantly have new bugs with mine after every update like not attaching my name to the order and listing it as unknown confusing the restaurants I’m ordering at. Subway is convenient because of so many locations but I enjoy using the Lenny’s app when a restaurant is in the area I’m in, much better. It is so simple, they just don’t have as many locations.",App not worth the time,1,False,,Subway
103,2020-05-26 21:50:15,sjdnnfheuuwijdn jej,"So-I’m normally the nicest person ever. I was nice til he said it wasn’t his problem. 

I ordered via the app-2 pizza subs. Removed all the items pretty much except the pepperoni. Went and picked up. Got home. Order was wrong. I called and the guy said come back up. So I drove back with both sandwiches. He told me to pull to the window, since this particular establishment has a drive thru. I told him it has sauce on it, but I didn’t want sauce. I ordered it without sauce-specifically removed the sauce-even shows it on my app. He then told me-not his problem-not his fault. The pizza sub comes with marinara sauce. I said yes I get that-but I said on the app I didn’t want sauce. He then puts the receipt in my face and tells me “it says in special instructions-don’t cut with a knife and don’t touch sandwich with knife-doesn’t say you don’t want sauce. Not my fault”. Then tells me he won’t remake the sandwiches. Um-what?!

I then have to open the app and show him I removed the sauce-he told me it comes with sauce. We went back and forth repeatedly. Then finally he says next time put it on the special instructions you don’t want the sauce. 

But why?!

Why do I have to when your app lets me remove it?!

Then should I just put on special instructions-I want nothing on this except what I’m saying I want on it and please don’t touch or cut with a knife? That seems like a waste since I already said I didn’t want the sauce 🙄",Really?,1,False,,Subway
104,2018-05-16 00:46:14,patu in seattle,"Version 7 has one improvement and many problems.  Naming a favorite order and keeping it at the ready was an excellent idea.  But the mapping to find a restaurant is terrible.  Yesterday I couldn’t get it to let go of one restaurant so that I could find a closer one.   Today it's claiming that the there are NO restaurants in several locations where I know they exist.  And using pictures without words for designing a sandwich seems like a good mulitcultural idea, but it is more difficult for me.  

And why can't I add spinach? My customer is my sandwich I want to add spinach

This is now six months after I wrote the above. I haven’t proved the app quite a bit. Now the only thing that is needed is to allow you to save a favorite sandwich.   currently the favorites are all associated with specific restaurants. I wander all over the place, and only want a favorite sandwich, not a favorite restaurant.",version 7:  so sad,3,False,,Subway
105,2021-05-20 16:37:07,Tony Vitiello,"This app is really great overall. I love the user interface - extremely user friendly, clever, and unique. My only complaint is about the ""Deals"" feature. When you pick a deal, then pick a location, it should immediately tell the user if that location does not accept the deal. Instead, it allows the user to go through the entire ordering process before telling them at the end that the location chosen does not accept the deal. This would be tenable if it didn't force you to start the entire order completely over! If this one thing could be fixed, this app would be flawless. It really is a cool, well-built app overall. But that feature is a legit ""I'll never use this stupid app again"" thought inspiring annoyance. 😬","Really cool app, but...",4,False,,Subway
106,2021-08-02 20:11:53,xxsmills,"I love ordering online on Subway because I get deals that way; however, the app usually goes slow, my order doesn’t always go through and I’ve had problems getting my favorites to go through easily. This last time it worked really well but I kept getting an error message and the cart didn’t show that it went through but I ended up having the item in there. Since I didn’t know it went through I ordered it again and ended up having 2 orders of the same sub. Once I figured out the error message wasn’t really an error I just ok’d through them and arrowed back each time I wanted to go back to the main menu with the favorites bar again. Using the icons for “add another” didn’t work.",Sometimes have problems with app,4,False,,Subway
107,2022-03-15 16:53:52,chastuwall,Ordering is very easy through the app and I love that they offer deals and rewards. My biggest beef is that you can’t order more than an hour ahead of time. I have a very limited lunch time and I would like to order in the mornings and schedule my pick up time but it will not let you. Furthermore if you tried to order from a store that is not open yet do you have to wait until they open as it will not let you select that store. I would simply like to select my sub and store for a schedule the time every day like I do on so many other apps. They need to fix this so that you can schedule a pick up time more than one hour in advance. Highly frustrating trying to order and pick up all in 30 minutes,Some updates needed,4,False,,Subway
108,2021-09-07 21:06:41,nommy-nom,"I get an unspecified error when trying to sign up, on both the app and the website. I’ve tried different email addresses, I’ve tried removing the (-) from my phone number, I've followed the password requirements to a T. The error says to call their number and then press #2. I do this, only to be greeted by a very happy robot lady telling me that I’m being better served by robots than humans, which might be true, except this robot is clearly a sadist. I press #2, as the app says, then the cheery psycho robot lady says “there’s a problem sending the text” and tells me to go back online.

I have no way of contacting an actual human. How do I sign up? How do I load a gift card? I know you guys are in the middle of a big rebranding, but this is silly. I just want food. Send me to some outsourced phone rep on the other side of the planet, I don’t care. Give me food. Give me human contact. Give me Steph Curry if you want. I just want to load a gift card. My gosh.",Yikes y’all,1,False,,Subway
109,2020-08-25 21:39:38,dhilfiger,So I have Apple Pay PayPal and credit card so this app is supposed to take any one of these.....wrong! I take the lengthy time to order so I can get the 5 dollar foot longs and get to the end and it states this store does not except payment on file so I’ll try another and again and again. Get frustrated and go to the store itself and of course their not allowed to give the discount. How convenient subway! That’s how you screw people! I liked the app because I didn’t have to stand in a store in line with 10 other people during our 6-feet apart mask wearing stage. The store stated they to had complained (whether this is true or not) I feel you should be ashamed to be taking more money from people in this time of crises by not fixing your app! If your not going to fix it then allow the discount in store!,Very frustrated with payment,3,False,,Subway
110,2022-02-27 00:09:17,saleen8927,"I wrote a really bad review of this app a while ago, because it was hands down the worst take-out app as far as design, but it has been improving and is now “okay”. The food is always correct and ready on-time. The app requires frequent updates and won’t let you order without the update, meaning if you’re in a hurry you have to wait. The UI is better than it was, and not quite as cluttered, but it is very, very buggy. Sometimes you can’t order at all because it glitches out. It’s not always the same glitch, either, it messed up at different steps. Out of the past dozen times I have used the app, three times I couldn’t complete the order and had to go in person and order at the counter, and once I just ordered from somewhere else.","Clunky and very glitchy, but has improved",3,False,,Subway
111,2021-05-10 15:53:16,MalPalPlayz,"I have a family of four, one being autistic, so our orders get king and complicated. I tried to order a sandwich with just salami and bologna but I couldn’t because there’s NO option to create a sandwich from SCRATCH. It MAKES you pick a premade sandwich and customize it—this wouldn’t be a bad thing if it didn’t disable you from changing the meats, so you HAVE to pick whatever meat combo they have preset. What’s the point of that? Subway is for allowing anything to be CUSTOMIZABLE, so why can’t I just have an option to create a sandwich from scratch? Next, the app doesn’t show all the toppings, drink, and chip options. I tried to get oregano but it’s not even an option. I tried to get Salt and Vinegar Lays chips—they didn’t have the option. I know the location has it so why not the app? App is the most frustrating app I’ve ever had the displeasure of ordering from.",Worst designed app I’ve ever seen,2,False,,Subway
112,2020-12-06 18:47:02,Drudjxx,"Edit:  They updated the app and broke it for my iPhone 10xr.  It allows you to build a sandwich and then errs out when placing in the bag after trying for a minute.  Very irritating.  Forces me to lose out on deals or choose somewhere else to eat. 

Old:  The app itself worked well.  After order I noticed there might be options for contact free delivery after order was placed, but maybe it was just “coming soon”.    I will look more closely next time before placing order.  

My “in store” experience was not very good.  I walked in and saw a bag with my three pre-paid sandwiches behind the counter.  All the employees had to do was verify my name and hand me the bag.  Instead a I had to wait in line for three people to slowly go through the normal sandwich creation process.  

SUGGESTION:
Train employees to be aware that the new customer that walked in might be the one who has that completed order waiting.  Take 10 seconds to verify the name and hand them their pre-paid order rather than making them wait 5+ minutes while others complete their orders normally.

UPDATE:  It’s all good. I read the app instructions more closely.  Just walk to the register directly.  This signals the employees you have a prepaid order. 

 I also noticed a contactless delivery parking.  Just  pull in and call the number in the sign.",Worked right the first time now it doesn’t.,1,False,,Subway
113,2021-07-30 20:31:15,Green-go,"Over all, it does work. Layout is fine, nothing to write home about. 
BUT….
Every launch of the app starts with an error. Not a comforting sign, but I have been using it and it works, so I think it is just something they over looked. 
My big issue is with the mapping. They show you pins on the map, but when it comes to finding a convenient location, you better be familiar with the address system in your town (or leave the app and Google, but I ahiuldnt have to do that). Every other food app shows the pins on a map. You click on them and that stores info comes up and ready to order. The map and the address list are in no way connected. 
I ended up driving across town and back again to find which store had received my order. Very frustrated.",3 stars maybe generous,3,False,,Subway
114,2018-10-18 02:13:34,Patricia Cerniglia,"So apparently, I went to this app, hoping it can be a service to me for ""ordering on the go"". Looks like this app doesn't do so well when trying to ""ADD A NEW PAYMENT METHOD!"" Yes, seriously, adding a new payment method. It seems that the most buggy and most messy mistake of this app would be adding a new payment method. How is it that this app can give me an error whenever I try to add a new payment method?! I DON'T KNOW! What I do know is that subway will fail at their job of ""not"" fixing this problem, if they don't tackle this issue soon. Please! I BEG YOU! Fix the issue where I receive an error for adding a new payment method! It doesn't have to be this way! You can change my life for the better if you fix this issue quickly. I don't know how much longer I can wait before I order on the go on Subway again. I think I'll die without Subway's working order app (joke implied). Anyway, please fix this issue soon and PLEASE reply back ASAP and let me know if it is fixed. THANKS!",A 1 Star Reason to Believe,1,False,"{'id': 5581436, 'body': 'Hi there- we are here to help! Please contact our support team at (833)-778-2929, or by email at appfeedback@subway.com. Have your app version, device type, and the steps to reproduce any errors ready- so we can investigate and address these concerns for you. Thank You!', 'modified': '2018-10-19T19:04:52Z'}",Subway
115,2018-10-01 15:39:30,In My Opinion 23,"This app is horrible. I hate using it. The navigation is awkward. There is a menu on the left but multiple ways to access things (ie payment method and gift cards) all of which are a dead end and then you have to go back to home page again to do anything. In addition, I linked my gift card in the app. Since it was downloaded to the app, I threw away the physical card. I mean, that is the point of the app right? Unfortunately I have gone to 3 separate Subways and tried to use the app to pay for my meal and they are not able to use the gift card within the app. So now I have to use a credit card even though I have $25 on my inaccessible gift card which is infuriating. I ask the employees in the store why it does work and they say they do not know or the computer just says invalid payment. I then show them my app and where it says I have money left on my gift card and they still say the system is not accepting it for some reason.",Worst App - Do Not Use With Gift Cards,1,False,"{'id': 5332616, 'body': 'Hi there- we are here to help! Please contact our support team at (833)-778-2929, or by email at appfeedback@subway.com. Have your app version, device type, and the steps to reproduce any errors ready- so we can investigate and address these concerns for you. Thank You!', 'modified': '2018-10-02T20:07:45Z'}",Subway
116,2018-08-24 17:21:43,Aldkfueojc,"My problem is where are all the options? Where’s the option for milk in the “Make it a Meal?” screen. Also I just picked up my order and had to tolerate a Diet Coke because there’s no Mello Yello selection option in the app ANYWHERE that I can see. Yet I know for a fact it’s one of their drink options if you go into the stores. Same with chocolate milk. Also, seems there could be a “Notes” or “Special Instructions” option on each item so if you have kids that are splitting a tuna sandwich and one wants olives on their half and the other wants pickles in their half one could send that request through. Currently I don’t see ANY of these seemingly no-brainer ideas as part of this app. Now I titled this review the way I did because I think for the most part it’s a nice app and it’s convenient. It just seems very inadequate when it comes to having all their options available.",Fun and convenient but where’s all the options?,2,False,"{'id': 4892277, 'body': ""Your feedback is really important to us and we're always looking for ways to improve your experience! Feel free to reach out to us at (833)-778-2929 or via email at appfeedback@subway.com."", 'modified': '2018-08-31T18:50:46Z'}",Subway
117,2020-08-20 02:41:28,juju946,"So using the app was great but the end result did not match what I ordered. I ordered 4 Sandwiches Even though I put different toppings on the sandwiches they came out with three of them all the same and the last one was missing several items off the sandwich. They did call me to let me know that they didn’t have the bread I wanted they literally only had two types of bread out of all of the lines they offer. I have tried to call the store six times with no answer it just keeps hanging up and telling me to go back because the sandwich maker is busy. This is why I do not suggest this app at least when you order in the store you know you’re going to get what you asked for. The app is useless when no one follows what you asked for. By the way I did ask the lady when I picked up the sandwiches the types of sandwiches and she said I don’t know I didn’t make them.
HORRIBLE EXPERIENCE at the Santee town center location!",Poor results,1,False,,Subway
118,2020-07-09 22:26:43,Alehuackbar,"It’s crazy how when you order a sandwich online and it has everything included like lettuce,tomato etc. Everything else except the CHEESE(which is usually included free) which if you forget to add you have to tell the person to remake it or go home with no cheese on your sandwiches. I ordered online picked it up and went home. 

So I called the guy who made the sandwich and he forgot to add other toppings like olives and onions. So I basically had this weightless sandwich.  Basically he said he couldn’t do anything about it. I told him every time I use the app something messes up and I admitted it was my fault I forgot the cheese. But I said everyone would get cheese on there sandwich it’s like ordering a pizza with no cheese. He said sorry that he couldn’t offer me anything or a refund and he told me to complain about the app.",Real nice app but.....,3,False,,Subway
119,2021-01-30 11:58:16,GORGE E O,"When I first got the app I was actually happy that I could order my food and pick it up when I arrived to my location but then later I started to have issues with the app then later realized that I couldn’t make my sandwich the way I wanted to make it unless I actually went to my location and did it in person, so I started to not like the app within time, now I just use the app when I go in person and just scan the barcode when I order my food at the location, not really as convenient as I thought in the end.

👎🏼 would really love the app more if they gave me a better variety on the app and let me do more choices to my sandwich 🥪 instead of having to go to my location and make it there instead, would make the app a lot more better if they updated it. Then I would give this app 5 stars instead of 2.",Not enough options.,2,False,,Subway
120,2020-04-20 20:18:16,MissTeeTeeNY,"Your app is defective. Why is it that on the other food delivery apps CUSTOMERS choose whether they would like their sandwich toasted or not but on the actual SUBWAY app SUBWAY has made the decision to TOAST all sandwiches by default unless the customer specifically chooses not toasted? Why is TOASTED chosen for us and the app allows the customer to submit the order without choosing for themselves? I feel that the app needs an update that UNCHECKS TOASTED and allows the customer themselves to choose how they would like their sandwich prepared. 

Another company would have compensated me for my negative experience while Subway just says, “Thank you for your feedback.” Yeah, I think that was my last Subway experience.",Toasted or Untoasted? That’s the question!,5,False,,Subway
121,2018-03-08 03:33:45,Putmic,"The problem is that it not only re-orders the sandwich and sides, but the app also chooses the same store location even though a customer just selected a different store. 

Generally I like this app. I was frustrated when today I placed an order from it. I found a store that was near me and convenient for pick up and ‘selected’ that store. Then I went to the handy recent orders tab. There it lists what I have ordered in the past. It also shows the date, time and location of those purchases. I selected a sandwich from that list and chose to re-order it. I was disappointed to find out that I needed to drive another 30 miles to claim my now 45 minute old, not so fresh sandwich.",Recent Order tab auto fills order location,5,False,"{'id': 2817518, 'body': ""We are sorry to hear that you're having difficulties. Please contact our support team at (833)-778-2929, or by email at appfeedback@subway.com. Have your app version, device type, and the steps to reproduce any errors ready- so we can investigate and address these concerns for you. Thank You!"", 'modified': '2018-03-13T20:48:07Z'}",Subway
122,2019-06-21 17:53:12,IHateIceCream,"Downloaded because I forgot my wallet at home. Just like any other food app, I could order and pay with my card info without the need of my physical card. However, I didn’t like how there wasn’t a create your own sub option. I was restricted to select from the existing menu options, and I couldn’t even remove certain meats from those. Since I was already present in the store I just instructed them on how I wanted it, despite how the app forced me to order it. Would definitely be better if I had the freedom to create my own sub, or AT LEAST remove core meats from an existing sub.

Specifically I just wanted a 6-in ital. herb & cheese w/ pepperoni and shred. mozz. (literally that’s all), but was forced to order a spicy ital., remove everything, and request no salami personally.",Convenient but needs more options,4,False,,Subway
123,2021-07-24 19:24:49,KaranB001,Customer service was excellent but my major problem is the Subway app. Why is there only one person working at any location at a time? What is the purpose of ordering through the app when I have to wait 45 minutes for my order. That is not just this location. It has happened at other subway locations too. I order through the app for many restaurants but SUBWAY takes the win in the slowest service through the app. Cannot blame employees because there’s only one at a time. How can they take care of customers waiting + the ones who ordered on the app. I gave Subway three chances at three different locations via app. The app is the most useless creation and a waste of time for the developers who created it. It serves zero purpose. Service is slower thru the app compared to me going regular to order.,Too long to get order through app,2,False,,Subway
124,2021-04-06 07:41:50,TechNot13219,"Placed my order. Waited until the due time. Went in. Waited. Asked if they received my order. They did. I waited and waited. Watched customers come in get in line and get service without placing order ahead. They got their food and left more came in and got served.  I was in the store. Tried standing in line. Apparently the giant online order ahead of mine made me invisible even tho regular customers were being served. Horrible experience all around. Actually self boycotting subway completely because of it. At least after digging for an e-mail we received our money back, since you know, I waited 30 minutes and never got my order even started. 
I’ve been using the subway app for a couple months now. It’s generally ok. But this experience trumps any of that. It was rude and unprofessional to say the least. Zero stars.",Don’t use the App unless you want to wait longer than if you went in as a regular customer,1,False,,Subway
125,2021-06-26 22:30:25,DarKnight1346,"The app is great, love the functionality of the app, but the ordering process needs some work. First, I tried to make the order as a guest, but was forced into signing in. Second, when it came time to pay, it took 3 times of attempting my order before it went through with Apple Pay. Third, the “I’m here” button doesn’t seem to work. After clicking the button, confirming I’m here the screen flashes. After 5 times of doing this, the app is stuck in a loading state. I waited 20 minutes for someone to bring my food before finally walking into the store. I give 3 stars as I’m a developer myself and the amount of work that went into making an app like this doesn’t go unnoticed. That being said, I wouldn’t release an app like this without the flaws worked out.",Needs a little love,3,False,,Subway
126,2021-01-12 10:44:37,Vahally,I used to LOVE this app because I could order ahead of time and pay from the app. It saved me time on my lunch break because all I had to do was pick up my order. Now the stupid app isn’t taking my payment information. I have gone through the trouble of choosing my order and getting to the check out only to find that the order won’t go through because there’s no card on file. I’ve tried several times to update the info but all I get is an error. I have lost my rewards because of this. And I can’t take advantage of the app only deals or online order deals either. I tried to contact customer service but everything is done online and there isn’t an option for app support. I’m so frustrated about this. I used to love Subway and the app but I have not ordered from them in almost a year.,I can’t order from the app anymore,2,False,,Subway
127,2019-04-11 03:53:52,cc-pale,"Multiple different times I have tried to place a mobile order and it will say something went wrong at checkout. I go to my bank account to find that it charged my account multiple times. (I will however say that they stayed as pending and have gone away. I’m bothered by the inconvenience of it) The time between the first time this happened, to the last time I tried using the app was a couple of months. I was sure whatever was wrong was fixed at least a few updates ago. But no. Same issue. Staff is always rude when I call about questions (which I understand isn’t the apps fault, however I wouldn’t have to call and stress myself with having to do so, if the app just worked in the first place) and I just feel like it’s not worth keeping the app and trying anymore. I use to use it often because it’s such an amazing app without these issues.",Not worth the trouble,2,False,"{'id': 8279259, 'body': 'Hi there, and thanks for reaching out again. The behavior you are describing leads us to believe that you are experiencing a payment issue. You may want to delete your stored payment method and try adding it again, and potentially contact your bank or credit card company to ensure that the information you are using, matches what they have on file.Thank You!', 'modified': '2019-04-18T19:22:33Z'}",Subway
128,2021-03-16 22:15:49,kt123536,"I’ve had this app for a little over a year and it has been great to be able to order ahead and dodge lines when I’m on a tight lunch schedule. It’s easy to customize your meals and then simply go inside to the pick up area for your order. Sometimes they have decent deals If you order through the app (sometimes they aren’t so great). One thing that I disliked was not having coupon codes, but they have that feature now which is great! I did have an issue since the most recent update with the app not locating any locations near me but only my own location. But I deleted the app and redownloaded it and haven’t had any more problems!",Love this app!,5,False,,Subway
129,2020-04-11 23:37:45,Bgs1517,"I love having the app. We try not to eat out too often. When we do, we like subway more than most, and it is super convenient to order ahead of time. Unfortunately we are unable to select the drink we want from the app. At least I have not been able to from my IPhone. Also I frequently have trouble getting our local store on the phone to try and communicate any kinda choice or question I might have. So that could be another way to utilize the app. If there were a customer satisfaction survey with each transaction it would be a paperless and secure way of providing feedback on the quality of service provided at each location. Also, I’m not exactly sure how to use our circular coupons with the app. That is probably something I have overlooked though.",App selections,3,False,,Subway
130,2021-04-14 00:38:43,average order,"Tried to order on website and it kept saying fraudulent card after dozens of attempts and double checks to make sure every number was correct. Assumed it was an attempt to get me on the app. Got the app and instead of it saying “fraudulent error” it just wouldn’t add the card as a payment method. I tried that dozens of times only to complete the whole form for the card, hit done, and have nothing added to payment methods. It simply wouldn’t save the info. Updated new phone so that isn’t the issue.  Ultimately sent someone to the store for me and the order was 3 identical sandwiches. One was on the wrong bread all together and each either had an extra topping that wasn’t ordered or was missing one that was. Terrible experience overall. Subway purely based on the menu should be amazing but the app, website, and workers are subpar to say the least.",Couldn’t add card as payment method on app or website,1,False,,Subway
131,2020-08-25 21:08:55,Deb in Utah,"Received email deal for $5 foot-longs if ordered 2 online.  
Went to Subway app, where I have acct and was going to choose our favorites, but guess what...no favorites listed.

Started new order, went through menu and ordered from scratch.  Went checkout and received error that items in cart did not match user.  Went to my acct info, looked good.  Couldn’t figure it out.  Then thought maybe deal expired, but it hadn’t.  

So then figured maybe have to order thru email.  So back email, app same and again no favorites to choose from.  Fooled around a minute and located my favorites at a store I had used previously, but not one I currently wanted to use.  Bummer.

Again started new order and previewed written summary of each sandwich.  Looked good.  
Went checkout and would not take credit card info.  Put in new credit card. Wanted scan new card, but that was not working.
Had keep going in and out of app and for some unknown reason it finally worked.  30 min later I had a confirmation.  Whew!  

Picked up food, got home and order was wrong.  Receipt showed items that I hadn’t chosen.  Again the written preview showed exactly what I had ordered before I checked out.  How did it get changed?   How does this happen?  I am now in the twilight zone.  What a mess, soooooooo frustrating!!!

All I wanted was a sandwich!",Bad app,1,False,,Subway
