,date,isEdited,review,userName,developerResponse,rating,title,Company_name
103,2018-03-03 15:16:57,False,"This app was great , but now McDonald’s is loosing money on my business because, the app now has very few good coupons, and when it does have one I can use its mobile app anyway which we don’t like to use as it is but we did try , we can’t get monkey pay to even work , mine tells me that my local Macdonalds is closed and won’t even let me order from them .... I don’t understand all this tech that takes the face to face with the employees..... I don’t understand why you want to take the personal touch away , you have very little contact with your customer this way , as it is the employees at the Hudsonville site are already rarely friendly with customers, when they do see them , what is wrong with good old fashioned “ Hello, welcome to McDonald’s, may I take your order please “ and the thank you for coming and the please come agains , they don’t even fold the bag over anymore to keep the heat from escaping from the food on the bag oh my word that was such a huge no no when I worked there when I was a kid , anyway I go to Arby’s and Burger King a lot because they are always putting out good coupon and they are not afraid to welcome their customers and I have kids to feed so family coupons are often a must to afford to take them out",Dolphinladee,,1,Stupid,McDonalds
104,2022-01-15 02:45:16,False,"The pros about the app are that you can use Apple Pay, that it has rewards (both points and deals), and you can customize your order and see the prices easily. The major con that drives me nuts every time is that they don’t start making your order until you arrive. Which means that you have to sit in the parking lot for 5 to 10 minutes waiting for your order. If you’re driving the food to someone’s house 10 or 15 minutes away, having it “hot and fresh” doesn’t make any difference. There’s no option to have them make the food when you order and bring it out to your car when you arrive. So basically using the app means that this will be the absolute slowest option, slower than going to the drive-through. You will sit in the mobile order curbside pick up and wait while you watch cars that came after you leave far before you. There needs to be an option to have the food made when you order, and you just agreed that it may not be fresh.",Butteroe 77777,"{'id': 27467228, 'body': 'we want to make the best Mobile App we can. help us improve on this by replying here: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html', 'modified': '2022-01-16T14:48:16Z'}",3,Need option to not have to wait for food when you arrive,McDonalds
105,2021-09-26 04:30:27,True,"I’ve used this app and pretty much enjoyed the convenience of it but it has now developed a glitch that signs me out randomly and asks me to agree to the “new terms”. I’ve had to agree to these new terms 4 times today. Example: I had to agree to the new terms this morning then I made an order prior to a trip to the restaurant but when I go there the App had signed me out and did not have my order stored. I had to reorder after agreeing to the terms two more times while sitting in the parking lot outside of the restaurant trying to use the App to order. I opened it later today and again asked to agree to new terms. Fix please!

Update- 
My frustration continues. I ordered with the app and arrived at curbside and was then informed there is no curbside nor in store pickup (even though the store had plenty of people in it). I did not want to go through the drive thru which had two lines full of cars and is notorious slow. Here’s the request - inform users of the pick up options available when the store is chosen, not after I have arrived.",Curvie,"{'id': 24695825, 'body': 'We get how that can be irritating! Let us address this here: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html', 'modified': '2021-09-26T04:30:27Z'}",3,New irritating glitch Updated,McDonalds
106,2020-10-10 15:02:42,False,"I have used this app heavily the past few months and have eaten at McDonalds far more than I normally would have. I did so due to convenience and my perceived safety with drive through only during the COVID pandemic. I just placed an order on the app with my total $5.90 w/tax.  Immediately afterward, I happened to pop on to my Discover account to check on to my next payment due date.  I saw a pending charge of $8.01 so I checked the recent order still showing on my McD’s app and sure enough, it still showed $5.90.  Moments later my email had a receipt for $8.01. A promo selected in my app now was removed.  

I have been frustrated on a business expense level that one cannot go back into the app to see past purchases. Receipts via email are hit and miss. Now to see McDonalds processes higher payments than showing through the app is the final straw. I have no way to know how often this overcharging occurs.  

 My wife and I have often discussed why do we go to McD’s?  The food generally is inferior to Wendy’s, Burger King, Hardee’s/ Carl Junior. I know I have been using McD as the app felt more polished and for convenience.  Now all I hear in my head is the guy from Shark Tank :  McDonald’s “you are dead to me”",Russ IL,,1,Very Disappointing,McDonalds
107,2021-04-02 17:15:49,False,"I find the app too busy and confusing. The stores don’t seem to know how to incorporate the extra orders in a timely manner. It is literally a waste of time to order ahead! I tried it a few times, at several locations. Ordered ahead thinking my food would be ready when I got there. Not the case one single time. One store had to give me credit, because they were out of an item. The first person I asked for the credit said they couldn’t do it. Had to get a manager, and still had to wait 10 minutes for my order. 
The next store took me 15 minutes after I arrived to receive my order. It seemed as if they hadn’t even noticed there was an order through the app. 
This last one is what decided it for me. I chose the “drive through” option to pick up my order. Window one told me I had to park to the side and they’ll bring it out. She acted as if waiting at the window wasn’t an option. Well, being hard headed I insisted on going to window two. Got told again to pull to a pick up spot and they’ll bring it out. 
If I was willing to park to the side, I would NOT have chosen drive through option! 
Probably won’t even go to any McDonald’s for a while.",Patricia Peve,,1,Deleted the app!,McDonalds
108,2019-07-27 18:59:07,False,"I’ve had this app on and off the past year or two on a different phone and I’d always have problems with even logging in when I have probably 12 different accounts on this thing. When I’d even get into the app, deals wouldn’t work, it would log me out and give me the same run around log in issues I’ve had and coupons would normally always give me errors. Sure it’s helped me skip the ordering process and given me a few savings but it never works when I really want it to. Just today I’ve installed it on a new phone I’ve had for a week and I’d attempted to use my google login, it worked when putting in my google email and password but after that it would bring me to a screen to input my last name and to register when I was just logging in? Even after “registering” isn’t still took me back to the main login screen telling me the info has already been registered???? Deals can be okay but most of it is things like “get a $1 of fries” or “get a free medium drink with the purchase of a main menu item”",ozziepoppie,"{'id': 9883980, 'body': ""We're sorry to hear about this! We’d love to help you with a solution. Please give our McDonald's Mobile App team a call at 877-334-4332, so we can look into this further."", 'modified': '2019-07-28T22:19:33Z'}",4,Useful...when it works,McDonalds
109,2021-12-23 01:02:56,False,"I love the idea of ordering ahead and not waiting in drive thru forever, BUT this app has only worked correctly maybe 2 times out of the 10 times I’ve tried it. Some of the common errors I’ve gotten: “Menu item not available at your selected location” .... yes, my location serves double cheeseburgers, but sometimes the app doesn’t think so. “Location closed” .... no, my local McDonald’s isn’t closed at 2 in the afternoon, but I can’t order on the app. “Card not saved” ... after I’ve entered the card information (correctly) for the billionth time. “We’re having trouble processing your payment” .... and then the whole app freezes and I have to do a hard reboot to get out of it. Right now, I can’t use it at all because it won’t accept any form of payment I’ve tried (and yes, there’s money in the bank account tied to the card I’m trying to enter). In short, great idea, love the coupons. Bad execution. 👎🏼",battle sim is awesome,"{'id': 27130002, 'body': ""We're here to help you resolve any issues you may have. Hit our mobile app team up through the link, so we can get to the bottom of this: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html  \r\n"", 'modified': '2021-12-29T18:34:02Z'}",5,Needs a LOT of work,McDonalds
110,2019-02-14 00:13:14,False,"Before downloading the app, I visited McD’s typically twice a week.  After downloading and having deals to chose from each day, I was visiting 5 times a week, sometimes more!  But with the last update, no decent deals available; no more free fries, no more buy a Big Mac get one for a discount, no more good deals!!!!!!  I don’t understand this!  Why would u not want to reward customers who make your life more easy by not having to use labor dollars for a cashier to take orders, not having to miss sales because some customer waits till they pull up to speaker to figure out what they want which makes your line back up and other people on the road pass u by because the line is backed up because of that one customer, why in the world would u want to alienate customers who make your business more profitable????  All the pizza places give the best deals to their customers who order online because it saves them in labor by not having to pay for more people standing beside phone!  Why would u allow people to get deals only to take them away?  I can easily give my business to someone else because you have turned me away with your recent update that only has useless and non-attractive offers!",Where's The Deals???,"{'id': 7406906, 'body': 'Hi there! While we understand your experience should be a flawless one, we appreciate you bringing this to our attention. We will make sure to forward your feedback on to the appropriate team. Thanks!', 'modified': '2019-02-21T22:52:56Z'}",1,What happened?????,McDonalds
111,2021-04-16 17:07:27,False,"Very easy to navigate, simple instructions. User- friendly and even recommended to a friend. Until the other day when I attempted to use but it won’t let me proceed until I agree to allow the app to continue tracking my data. 

The display of options 1. “Ask app not to track” or 2. “Allow” (which is pre-selected) is a SCREENSHOT so it APPEARS that you have a choice to decline but you don’t. You’re basically bullied into allowing them to track your data by pressing Continue (which is the only functioning option on the screen because HEY it must be a glitch so let me just press continue right?). That’s deceiving and I’d have more respect if they flat out said “you may proceed to use our app once you agree to data-tracking”. But the fact that it’s being forced and tricking you into thinking you had the option is such a low move. If both options actually worked I wouldn’t have an issue, but the deceit disgusts me. And yes I did give the benefit of the doubt and closed the app, restarted my phone, even tried again days later… same thing.

I for one will not be deluded so I’ve deleted and do not recommend this app.",NakiaV.,,1,Bullying into Data-tracking is distasteful,McDonalds
112,2021-01-30 21:41:02,False,"I’ve already encountered two instances where I ordered a small caramel mocha through the app at 2 different restaurants, and when I get there to pick up my order I am told that their machine is broken or they don’t have item available, so I do not receive what I pay for. I’m then told that the store itself cannot refund me, and to do request the refund through the app. Then I get on the app and there is absolutely no ability to receive a refund or even submit a dispute for a refund. It just asks you to submit a request to contact customer service. Then customer service responds and tells you that the “feedback” has been forwarded to the appropriate store owners. I didn’t even submit feedback, I just wanted my money back. Your competitors have much easier systems in place for when these things happen. I’m very disappointed that I have to go through this much trouble just to get a couple of dollars back. At this point it’s not even about the money, because this has happened more then once and it’s unacceptable. The app and customer service have both been the same, terrible!!!",iPowerSurge,,1,What happens when you order an item and they don’t have it at the restaurant?,McDonalds
113,2021-02-13 03:57:08,False,"The app takes so long to enter in your order and then it forgets it sometimes after “paying” which can be stressful since it makes you you think you already got charged and thus need to waste more time wondering where it is and if you got charged. I just spent 20 minutes to get our order in for my husband to pick up only to find out that it isn’t saved in my account online but is only saved local my phone. Only my phone can check in to have the order started, not my account on my spouse’s phone. Also, if you accidentally log out on your phone your order gets deleted. When you log back in, the order is gone and not saved in the cart or in recents or favorites just deleted even after confirmation of receiving it. The deals are nice but with a big order it would be nice to have bigger savings. Since it takes so much time to use I only use the app maybe 20% of the time going to Mcdonald’s. I could have ordered, gotten my food and eaten it before the app order is processed.",tcz97,"{'id': 21043879, 'body': 'We always want your Mobile Ordering to be awesome. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html.', 'modified': '2021-02-14T17:32:25Z'}",3,faster to order at restaurant,McDonalds
114,2020-02-19 18:23:57,False,"Ordered from the app, got to the restaurant drive thru to pick it up and was told it was declined so they wanted payment.  I explained that I already paid.  Showed them the Apple Pay receipt that said “Approved.”  Wouldn’t give me food. AMEX app showed “pending” as all new charges do so I called AMEX.  They said it was approved and there was no reason it would be declined.  Franchisee still wouldn’t budge and said “it’s not our app. - it’s ‘corporate’s’.  If you need a refund, call them.”  They handed me a coffee cup with the number for corporate and left me to find my own resolution.  

I tried McD’s corporate and after about 2 mins stuck in interminable robot menus I hung up and called AMEX back.  As before, they answered with my name and were extraordinarily quick and helpful.  We put a monitor on the charge and will dispute it in a week if it’s still there. Took a quarter of the time that I spent in robot menus with McDonald’s “corporate.”  If you want to experience great customer service, get an AMEX Platinum card. Just the extraordinary customer service is worth the annual fee.  If you want to be the customer getting batted around between a disinterested franchisee and a monolithic, impenetrable corporation, use this McDonald’s app.",Nottheonly1desiringanonymity,,1,BEWARE: App charged me for food franchisee won’t give me,McDonalds
115,2019-04-22 02:31:06,False,"This is the worst app I’ve used in my life. It tries to tell me there’s no Mcdonald’s near me when I live like 5 mins from one, never lets me see deals, & it constantly reloads itself/kicks me off of what I’m looking at. I’ve never seen an app bug so much in my life. I’m deleting this app for good. I’m so frustrated w it at this point that it’s not worth it. No matter what I can’t get or even view any deals on the app. It doesn’t matter whether I’m on my data or WiFi. I even tried it with McDonald’s WiFi too & no matter what it tells me to check my internet connection whenever I try to look at the deals, yet every other part of the app will work & load for me (other then McDonald’s near me/ones I search that doesn’t lose either.) I can look at a menu, order, etc, but when I try to look at the deals it tells me “no internet connection.” How can this be true considering I can do almost everything else on the app except look at deals and pick a location. Kinda bs if you ask me. Definitely not impressed. Was going to use/keep this app so I can order my order ahead of time, but if I can’t even view any deals or choose a location then I don’t think it’s worth it. 🤷🏼‍♀️",SLH200017,"{'id': 8359056, 'body': ""We're sorry about the difficulties you've had! Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so we can look into this further."", 'modified': '2019-04-24T23:04:46Z'}",1,Will not let me view or use deals,McDonalds
116,2020-12-17 14:17:30,False,"By far McDonald’s has one of the easiest menu selections, and the best offers on deals within the app. The main problems are that there is no gift card option in the payment methods. And that after you place an order you again when you arrive at the restaurant have to interact with the app again to tell them that you are here. They leave options such as curbside pick up available, even encouraged. But that McDonald’s may not have enough employees staffed to do this, or it may be too late in the evening, and the app does not tell you and neither will anyone when you arrive. If you happen to arrive and there is no one present,Then you can’t click the I am already here button, until you were already at the restaurant and it apparently takes about a minute before the restaurant receives your order. In comparison both Burger King and Wendy’s do not have this issue and I can just arrive give them my order number and pick up my food right away without any interaction with the app after my initial order.",Ferrispd,"{'id': 19881466, 'body': 'We always want your Mobile Ordering to be awesome. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html.', 'modified': '2020-12-20T17:59:26Z'}",3,"Great offers, some flaws",McDonalds
117,2022-01-01 16:48:50,False,"Every time I use this app(and it’s pretty frequently), it always pulls up my order from the previous time it was used, like I had never completed the order. It always brings the check in screen back up when I open the app up. So I’ll  close the app, and that usually doesn’t work, so I have to go through a whole thing where I have to reopen my bag just to delete the items from the previous order so I can continue with my new order. I’ve even had to go so far as to deleting the app entirely and re downloading it cuz the app itself wouldn’t load at all, so I couldn’t use it. So whatever “bug fixes” and “updates” that are happening to this app, either aren’t actually happening, or they’re just being lazy with the fixes because none of these “updates” I’ve had have fixed any of the issues with this app. Once the coupon I use daily is over, If it doesn’t get a new expiration date like last time, I’ll probably be done with this app. It’s not worth the frustration",NJS2017,"{'id': 27259717, 'body': ""We don't want you to be frustrated! Let's fix this here: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html"", 'modified': '2022-01-05T16:08:37Z'}",3,The updates aren’t really fixing this app,McDonalds
118,2019-05-21 04:08:37,False,"I did have a really good 5 star review for this app. I’m changing it now though since it just completely stopped working and caused a pretty big problem trying to get food for my group. When I tried to pick up the order, it wouldn’t allow me to select a pickup option and said I had no connection. I restarted the app like it said. Same problem. Restarted the app and phone. Same problem. Deleted and reinstalled the app while connected to the McDonald’s WiFi at the location I was supposed to pick it up “no connection restart the app” nonsense even though I just downloaded the app! I didn’t have money because it should have been paid for already and they didn’t have my order number inside. I went home and got my wallet and came back to try place the same order at the drive though when halfway through the order she already gave me my total which was more than what it showed on the app and told me to go to the window. Before I even finished ordering. I just left. I think that was my last trip to McDonald’s. The app is what kept me going there and if it’s not going to work then I’m not really interested anymore. Maybe I can get back in shape without McDonald’s in my life anymore lol",Handle da,,1,Deleted the app,McDonalds
119,2018-07-14 03:17:46,False,"I guess I’m used to ordering food through apps and having it ready for pickup when I get there. However this app is nothing of that sort. You might as well stand in line or go through the drive through. I don’t see the purpose this App serves if you can’t order in advance and have someone else pick the order up for you. 

I placed an order for my daughter to pick up at the nearest McDonalds close to her job so she wouldn’t have to wait on me to bring food to her. She went to go and pick the order up and she was told that she can’t get the order without my phone because they have to verify the location. Mind you they had already given me a reservation number as well as a a receipt of payment sent to my email with a confirmation number and location on the receipt as well. They still told her that she could not get the order without my phone. What’s the point in ordering food to a location for pick and being told you can’t get it. Every other restaurant DOES NOT do this!!!!! If my card has been charged to whatever location, it shouldn’t matter who the hell I send to pick it up...especially if they have a receipt for pick up. Fix IT!!",Tmac18!,"{'id': 4297279, 'body': 'Hi there! While we understand your experience should be a flawless one, we appreciate you bringing this to our attention. We will make sure to forward your feedback on to the appropriate team. Thanks!', 'modified': '2018-07-18T19:45:09Z'}",1,Inconvenient if you buying for someone else..,McDonalds
120,2020-03-06 20:24:06,False,"I like the app. It’s user friendly but I would like it A LOT MORE if I could use more than one offer per purchase. Plus I think the app should have the ability to tell us that a particular item we’ve chosen has a deal available. Like in Target’s app. Underneath the item I’ve selected to purchase there’s a little tag symbol letting me know there’s a deal available. I think McDonald’s should do that so we don’t have to switch back and forth. Also we should be able to tip the employees that bring the food out to the cars through the app. Since there are times when it is freezing cold, rainy and/or snowy outside. Also if a mobile order was messed up or something was left out of the order we should be able to utilize the app and have someone bring it out to us instead of us having to go inside or through the drive through. That defeats the purpose of having the food brought out to us.",MsBeige,"{'id': 13992100, 'body': ""Hello! We're continuously working towards an improved McDonald's Mobile App that our customers enjoy using. Thank you for helping us reach that goal by voicing your concerns."", 'modified': '2020-03-11T19:40:15Z'}",5,Ok But...,McDonalds
121,2021-03-03 14:41:47,False,"Update from below - been at 3 weeks and the app is still broken with a cart that cant be cleared, making ordering impossible. Doesnt seem like they will fix this bug. Not worth the download.

Usually an okay app. However, you may want to fix the recent bug that has prevented ordering through the app. The cart doesnt allow resetting the cart. So all you can do is remove individual items. However recently it has locked expired coupons. So I’m unable to order anything because a coupon from several weeks ago is locked in my cart. I’ve tried logging out and reinstalling the app, but neither does anything. I’m not sure why a store with a location- and time-specific menu would make it so difficult to clear the cart - but you may want to fix this.  And, it would make more sense if the cart also cleared after an order was completed. For some reason all of the items just stay in the cart, as if someone wants to keep reordering the same items by default. And you’ve also made it next to impossible to give feedback about the app in the app - not an order in the app. So that seems poorly thought out.",Potts2010,,1,Recent Bug Broke Ordering,McDonalds
122,2021-10-20 19:20:51,True,"The app works, most of the time. Interface takes some getting used to, but after you learn it, it is pretty consistent - so not a big negative.
I have over 30,000 points and I wanted a milkshake the other day - just a small milkshake. So the points *can be* useless, because you can only choose what they give you - you can’t choose anything off the menu as rewards. Like if you want a milkshake on the wrong day.
Because I know you actually read the reviews, here’s some feedback:
I have had old orders be stuck in the phone and I couldn’t figure out how to get rid of it. I tried to delete all the items -that doesn’t work. Solution: bring the order “back” and then choose delete (discard?) that order from the top in blue(something like that). The nice order taker at McDonald’s didn’t know how to do that either, even though she looks young and seems very savvy with phones. Getting that training to front line people like her, or even managers, will probably help some customers in the future.",ChrisC2019,"{'id': 25776559, 'body': ""That's no good. Try uninstalling and reinstalling the app. If that doesn't help, please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html. \r\n"", 'modified': '2021-10-20T19:20:51Z'}",3,Limited options for rewards,McDonalds
123,2020-08-18 01:46:38,False,"This is a horrible app. Whoever made it did not use their brain they were given at birth. You can’t order something and have your significant other or someone else, go pick it up while you’re busy even while having the exact same app on their phone logged in. In fact, the order doesn’t even show up on the exact same account that was ordered on on a different device. You have to drive into the parking lot with the phone you ordered on for them to even see your order or accept payment for it. They couldn’t even tell me if I could cancel it which thank goodness for my brain, I used it on the newly downloaded app and pushed cancel. They should know to tell me yes there is a cancel button not tel me I’m out $42 until tomorrow while trying to get a last minute dinner in on a crazy night and trying to make me wait until tomorrow to speak to a manager for a refund meanwhile having to double what I paid. All of this and the fact that the order is NEVER right no matter which location you visit is why we never go and won’t anymore. A waste of our evening. Do your app like chik-fil-a, you need some structure and brains on the team.",Leahmar4,"{'id': 17433867, 'body': ""We're sorry about your experience with Mobile Order & Pay. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so we can look into this further."", 'modified': '2020-08-22T15:46:52Z'}",1,Horrible app!,McDonalds
124,2018-07-13 19:36:17,False,"App has good deals. A few rare ones turn out to be gold, that is until you get to the pay window after waiting 10+ mins and realize the coupon you were viewing at home (any burger for 1$ besides double quarter and artisan) is no longer viewable at the restaurant. Now I realize McDonald’s advertises fools gold. I would of left the restaurant feeling like an idiot but I open the Wendy’s app and i see Advertised, Dave’s single with any Purchase. Now I get a better burger and better ice cream at a better price. This happened once before when you introduced mobile pay and chalked it up to growing pains. Needless to say your app was deleted but I leave you with 3 stars and a thank you for turning me on to a far more trustworthy app. Edit: After looking through other reviews I realize my coupon changed to a McDouble for a dollar and that others are having this issue as well. Edit 2: After a quick and painless talk with McDonald’s app Customer service I am pleased with there response. I am now willing to give this app another chance, pls don’t leave me feeling like a fool again lol. Thank you.",finkleienhorn,,3,Coupons,McDonalds
125,2018-09-06 00:36:28,False,"The feature that tracks McCafe purchases for the buy 5, get 1 free deal no longer works. I’ve purchased several McCafe beverages recently that aren’t being tracked. I know those purchases qualify for this offer because they weren’t discounted or purchased as part of a separate offer. 

Other than this the app works fine most of the time as long as I pick up my food in the curbside parking spots. For some reason, if I go through the drive-thru the food never gets cleared from my shopping cart so it’s still there next time I use the app. Also, the drive-thru staff constantly asks me to pay for my mobile orders and some of them are highly confused when I tell them I paid in the app. 

As for improvements, there needs to be a way to add notes for the staff- like asking them to make sure they bring you ketchup, or napkins, which they sadly don’t always do without being asked. There also isn’t enough customization on some of the sandwiches. I’ve seen some where it’s impossible to add a free condiment like mayonnaise, even though an employee can add that customization if you order through one of them.",FL Happy Pet Parent,"{'id': 4990513, 'body': ""We're sorry about the troubles you're experiencing with the app and we appreciate you bringing them to our attention! Please give our McDonald's Mobile App team a call at 877-334-4332, so they can look into this further."", 'modified': '2018-09-09T15:46:37Z'}",2,McCafe Deals Are Now False Advertising,McDonalds
126,2021-04-18 11:15:35,False,"I used to use the app because it takes 30 minutes to get through the drive thru at my local McDonald’s (my husband spent 45 minutes between ordering and paying a few days ago and our food was cold when we received it) and if on lunch that’s half of my lunch. They closed to remodel so I hadn’t used the app in a while. After they reopened I tried using the app. I get daily reminders of deals to use via my notifications but even and uninstalling and reinstalling 4 times I can’t login. If I can’t log in how do I get notifications? Not only is the app losing a user, McDonald’s is losing a customer because I refuse to shove food down my throat because all of your locations take SO long using the drive thru and the app doesn’t work to do the curbside pick up. I have been using this app since the very beginning and have never had trouble like this. It looks like I’m not the only one, so my suggestion is fire the app team because I know you are paying them too much for an app that doesn’t work and hire some people who actually know how to create and work on apps. Sorry fries and sweet tea you will no longer be consumed in my household.",trecane,,1,Doesn’t work,McDonalds
127,2021-02-22 22:11:52,False,"I would give this app five stars except for a recurring error that after I have picked up a mobile order, the order persists in the shopping cart for days and it’s not easy to delete.
For some reason, even days after ordered, picked up the order, and moved on with life, the old order persists in the cart and the app asks me if I want to “re-open“ the order.  That question is meaningless because I  cannot order or use the app until I “reopen” the old order or delete and reinstall the app. Recent updates now let you eliminate the old order by deleting each item one by one in the old order.  
What would be really useful is ifThe app checked and deleted orders that have been pending for a long time (e.g.more than a week or .there was some option other than re-opening the order, e.g., “delete old order”.
That said, the McDonald’s app is still far superior to its competitors’ apps, which I don’t even try to use anymore.",Swut,"{'id': 21295429, 'body': ""That doesn't sound too good. Let us get that looked into. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html.\r\n"", 'modified': '2021-02-25T16:56:30Z'}",4,Great App but does not clear cart of old orders,McDonalds
128,2020-07-24 19:22:17,False,"I’ve used the app in the past to order in the drive thru, or at the counter in various locations...sometimes it’s easier to use than at other times (perhaps due to location), however, the other day while at home I attempted to use the mobile order and pay gesture for the first time...it went smoothly until I was informed that my iPhone (from which I placed the order) needed to be at the facility to complete the order (understandable, but not explained in the app)...(I had thought that I could place and pay for the order and have it picked u)...I cancelled the order and thought that that was done with...Unfortunately, it wasn’t done with...I received a (via email) receipt from a McDonald’s in Texas for an order that was completed at 10:44 p.m. that same evening...the issue is that neither I, nor my iPhone were in Texas...I was in eastern Iowa...can you explain that?   If I couldn’t complete an order in the town that I live in, how could someone in Texas complete a purchase and charge my account!?!  Not acceptable!  Aside from charging my account, I’ve had to cancel my card(s) that were associated with the mode of payment...major inconvenience...",nanha2,"{'id': 16960795, 'body': 'Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so we can look into this further.', 'modified': '2020-07-29T16:54:42Z'}",1,Hacked!,McDonalds
129,2018-05-16 06:07:22,False,"Hire some good developers from USA, pay them properly and ask to recreate this app from scratch and make it the best app compare any food chain in USA. 
What a nonsense App this is .. each versions adding more bugs rather than fixing things . I am using 5.13 ( latest version ) now , I went to a MacD and placed a mobile order, choose drive through , it display “tell to speaker” , I mention the order number displayed there , she told me she did not received any such order number.. wow.. earlier version at least used to give option for payment on choosing drive through and the order sequence number , this version that also gone . 
Biggest things not a single MacD  understand mobile ordering , specially if you are in city Atlanta ,GA. Stop this App and let it back to web based menu list or follow some companies mobile app like Walmart, Subway, Dunkin Donuts .. you will learn how to develop mobile software .",rabi pal,,5,Hire some good IT people from USA for mobile app development,McDonalds
130,2019-03-06 13:52:07,False,"So I gave this app a 1 because I couldn’t figure out how to give it a 0. I tried to use the app once before and it did not take the coupons because it wasn’t supported in my area. Okay , no problem so I get there and my stuff takes at least 20 minutes to cook . I had a 2 for 4 and a smoothie. After I got my smoothie it was a small when i paid for a large . The manager was annoyed at having to make it again after I showed my receipt . I was very unhappy with the service. So a couple weeks ago I decide to give McDonald’s app a chance again. I felt that maybe the workers could have had a bad day and I mean it is always busy in the morning . So I order my food again and when I arrive , they tell me it never went through . I say that they charged me for it . They insist that I order through the kiosk or at the register and I say “ I’m in a hurry , that’s why I used the app” and the cashier reply was “ so are other people” .I won’t hold the sass against her because sometimes when I am frustrated I did tend to get sassy. So I said I was sorry and don’t mean to be rude but this is the second time I’ve tried the app and it has not worked and no one has been fixing this issues .",Jessiefromtoystory,"{'id': 7649921, 'body': ""We're really sorry you were disappointed! Can you provide some more info in this link https://www.mcdonalds.com/us/en-us/contact-us/restaurant-feedback.html/ so we can look into this further."", 'modified': '2019-03-09T23:54:02Z'}",1,Horrible app,McDonalds
131,2020-07-11 15:56:52,False,"Last year I loved this app and ordered from it all the time. Then all of a sudden the app started ordering things for me in the middle of the night. One morning I woke up and my McDonald’s order was already ordered and paid for. So I drove to my local McDonald’s and the employee said I placed my order at 3 am, while I was sleeping. Thought it was odd, but continued on about my day. A couple days later it happens again. Ignore it and cancel the order. But this happened for months. My McDonald’s app would order food on it own and would charge my card, so I would have no choice but to pick up the food the app ordered for me (which was the same meal over and over again). This crazy order saga stopped about a month ago. Now every time I try to use the app it won’t let me sign in any where. I’ve tried deleting the app and restarting it. Nothing. Won’t even let me make a new account (it says my email is already being used). But it won’t even let me login and says that my email is already being used. So sad to say I will never be using this app again. It’s absolutely horrible!",Jessluvslulu26,,2,Terrible!,McDonalds
132,2020-06-12 21:17:35,False,"I used to use the app all the time and it would work great and was one of my favorites. As of the last several months, it never works anymore and I encounter a new problem after finally fixing the last issue. It constantly logs me out of the app and won’t allow me to log back in via Facebook but when trying to log in via my email address, tells me I must log in using Facebook. It just keeps loading and after 10 minutes times out. I eventually made a new account with a different email so I could finally use the app again after months and it was working just fine until it then wouldn’t allow me to add my credit card for payment. Every time I put my info in it loads, then says “card not added”. So now I’m unable to put an order through rendering mobile ordering on the app completely useless. I know of others who have had the exact same issues at times also. Some days for some people it works fine, others it won’t allow you to do anything. So until these glitches get figured out, the app is useless and not worth having it take up space on my phone.",annoyedappuser1016,"{'id': 15972992, 'body': ""Hey there. We're sorry you're having difficulties with your payment. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so we can further assist you."", 'modified': '2020-06-14T17:29:48Z'}",1,Pointless app if it never works,McDonalds
133,2020-04-02 05:47:04,False,"The two main issues with this app - the gps tracking and the employees. 9 out of 10 times when I use a food ordering app it is to order and have someone else pick it up that is not myself. This is near impossible due to the app tracking you and if you try to check-in an alert will pop up saying that it “doesn’t look like I’m here”. However that if you’re “having issues” you can find a crew member and mention your order number. 

This is all fine and dandy however I tried to work around the “system” and have my boyfriend still pick up HIS dinner. However the employee at the drive through continued to argue with him and state they had no mobile orders and refused to take the order number and was of no help. My boyfriend tried to explain what was in the order and the employee told him to drive up and pay for the meal which I was already made to pay through the app. 

This leaves my boyfriend hungry, me frustrated, and the employee, well I don’t know one customer less because there was no point in my boyfriend ordering more food through them for the rest of the night.",courtney shaugh,"{'id': 14497982, 'body': 'Hi there, Courtney! We always expect your service to be stellar. Having our staff trained and knowledgeable about our Mobile App is important to us. Please provide some more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so we can address this.\r\n\r\n', 'modified': '2020-04-06T19:42:41Z'}",1,Less convenient than actually ordering,McDonalds
